responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr9014891,A1TZT6IH99DO6Q,survey1,q_61_2,Please say both words aloud. Which one would you say?,48,comp_62_3,probably secret-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,151108.00000000017,-1,comp_-1_-1,151108.00000000017,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_213_2,Please say both words aloud. Which one would you say?,49,comp_214_3,probably typhoon-thon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,153556.0000000005,-1,comp_-1_-1,153556.0000000005,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_17_2,Please say both words aloud. Which one would you say?,50,comp_18_3,probably berlin-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,155301.00000000038,-1,comp_-1_-1,155301.00000000038,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_33_2,Please say both words aloud. Which one would you say?,51,comp_33_3,definitely estate-licious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,157556.0000000005,-1,comp_-1_-1,157556.0000000005,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_349_2,Please say both words aloud. Which one would you say?,52,comp_349_3,definitely universe-thon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,159003.9999999999,-1,comp_-1_-1,159003.9999999999,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_297_2,Please say both words aloud. Which one would you say?,53,comp_298_3,probably anesthetic-thon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,160547.99999999977,-1,comp_-1_-1,160547.99999999977,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_109_2,Please say both words aloud. Which one would you say?,54,comp_111_3,probably affidavit-alicious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,161989.0000000005,-1,comp_-1_-1,161989.0000000005,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_329_2,Please say both words aloud. Which one would you say?,55,comp_331_3,probably commandment-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,164011.9999999997,-1,comp_-1_-1,164011.9999999997,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_153_2,Please say both words aloud. Which one would you say?,56,comp_154_3,probably silverware-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,165748.9999999998,-1,comp_-1_-1,165748.9999999998,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_93_2,Please say both words aloud. Which one would you say?,57,comp_93_3,definitely china-licious,0,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,167172.00000000047,-1,comp_-1_-1,167172.00000000047,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_65_2,Please say both words aloud. Which one would you say?,58,comp_66_3,probably magic-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,168612.0000000001,-1,comp_-1_-1,168612.0000000001,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_277_2,Please say both words aloud. Which one would you say?,59,comp_279_3,probably mayo-athon,1,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,169836.00000000023,-1,comp_-1_-1,169836.00000000023,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_205_2,Please say both words aloud. Which one would you say?,60,comp_207_3,probably stampede-athon,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,170923.99999999997,-1,comp_-1_-1,170923.99999999997,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_185_2,Please say both words aloud. Which one would you say?,61,comp_187_3,probably korea-alicious,2,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,172220.00000000026,-1,comp_-1_-1,172220.00000000026,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_389_2,Please say both words aloud. Which one would you say?,62,comp_390_3,probably miami-thon,1,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,173828.9999999997,-1,comp_-1_-1,173828.9999999997,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_225_2,Please say both words aloud. Which one would you say?,63,comp_227_3,probably estate-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,175092.00000000055,-1,comp_-1_-1,175092.00000000055,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_381_2,Please say both words aloud. Which one would you say?,64,comp_384_3,definitely placebo-athon,0,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,176668.00000000058,-1,comp_-1_-1,176668.00000000058,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_117_2,Please say both words aloud. Which one would you say?,65,comp_118_3,probably meditation-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,178565.00000000052,-1,comp_-1_-1,178565.00000000052,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_385_2,Please say both words aloud. Which one would you say?,66,comp_385_3,definitely spaghetti-thon,0,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,180235.99999999988,-1,comp_-1_-1,180235.99999999988,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_125_2,Please say both words aloud. Which one would you say?,67,comp_125_3,definitely coliseum-licious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,181596.99999999977,-1,comp_-1_-1,181596.99999999977,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_121_2,Please say both words aloud. Which one would you say?,68,comp_123_3,probably penicillin-alicious,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,183043.99999999988,-1,comp_-1_-1,183043.99999999988,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_269_2,Please say both words aloud. Which one would you say?,69,comp_271_3,probably omelet-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,184516.00000000052,-1,comp_-1_-1,184516.00000000052,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_377_2,Please say both words aloud. Which one would you say?,70,comp_380_3,definitely korea-athon,0,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,186011.9999999997,-1,comp_-1_-1,186011.9999999997,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_57_2,Please say both words aloud. Which one would you say?,71,comp_57_3,definitely decade-licious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,187493.0000000004,-1,comp_-1_-1,187493.0000000004,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_145_2,Please say both words aloud. Which one would you say?,72,comp_147_3,probably opinion-alicious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,188724.00000000017,-1,comp_-1_-1,188724.00000000017,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_37_2,Please say both words aloud. Which one would you say?,73,comp_40_3,definitely grenade-alicious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,190237.0000000001,-1,comp_-1_-1,190237.0000000001,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_317_2,Please say both words aloud. Which one would you say?,74,comp_319_3,probably coliseum-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,191762.9999999999,-1,comp_-1_-1,191762.9999999999,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_209_2,Please say both words aloud. Which one would you say?,75,comp_212_3,definitely berlin-athon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,193547.00000000047,-1,comp_-1_-1,193547.00000000047,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_301_2,Please say both words aloud. Which one would you say?,76,comp_301_3,definitely affidavit-thon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,195125,-1,comp_-1_-1,195125,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_133_2,Please say both words aloud. Which one would you say?,77,comp_136_3,definitely detective-alicious,3,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,196452.00000000023,-1,comp_-1_-1,196452.00000000023,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_369_2,Please say both words aloud. Which one would you say?,78,comp_371_3,probably antenna-athon,1,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,198099.00000000017,-1,comp_-1_-1,198099.00000000017,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_81_2,Please say both words aloud. Which one would you say?,79,comp_83_3,probably chili-alicious,1,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,199739.99999999977,-1,comp_-1_-1,199739.99999999977,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_169_2,Please say both words aloud. Which one would you say?,80,comp_170_3,probably nicotine-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,201228.00000000006,-1,comp_-1_-1,201228.00000000006,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_361_2,Please say both words aloud. Which one would you say?,81,comp_364_3,definitely nicotine-athon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,202572.00000000012,-1,comp_-1_-1,202572.00000000012,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_141_2,Please say both words aloud. Which one would you say?,82,comp_144_3,definitely eleven-alicious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,206002.0000000004,-1,comp_-1_-1,206002.0000000004,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_89_2,Please say both words aloud. Which one would you say?,83,comp_91_3,probably hero-alicious,2,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,207619.99999999988,-1,comp_-1_-1,207619.99999999988,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_345_2,Please say both words aloud. Which one would you say?,84,comp_347_3,probably silverware-athon,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,209875,-1,comp_-1_-1,209875,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_9_2,Please say both words aloud. Which one would you say?,85,comp_11_3,probably corvette-alicious,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,216762.9999999999,-1,comp_-1_-1,216762.9999999999,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_237_2,Please say both words aloud. Which one would you say?,86,comp_240_3,definitely japan-athon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,218515.00000000032,-1,comp_-1_-1,218515.00000000032,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_253_2,Please say both words aloud. Which one would you say?,87,comp_255_3,probably secret-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,247994.99999999988,-1,comp_-1_-1,247994.99999999988,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_29_2,Please say both words aloud. Which one would you say?,88,comp_30_3,probably cayenne-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,249228.00000000006,-1,comp_-1_-1,249228.00000000006,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_217_2,Please say both words aloud. Which one would you say?,89,comp_218_3,probably champagne-thon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,250628.9999999999,-1,comp_-1_-1,250628.9999999999,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_173_2,Please say both words aloud. Which one would you say?,90,comp_173_3,definitely antidote-licious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,251896.99999999994,-1,comp_-1_-1,251896.99999999994,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_293_2,Please say both words aloud. Which one would you say?,91,comp_294_3,probably drama-thon,1,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,253193.0000000002,-1,comp_-1_-1,253193.0000000002,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_101_2,Please say both words aloud. Which one would you say?,92,comp_103_3,probably drama-alicious,2,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,254340.00000000015,-1,comp_-1_-1,254340.00000000015,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_365_2,Please say both words aloud. Which one would you say?,93,comp_367_3,probably antidote-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,255671.0000000003,-1,comp_-1_-1,255671.0000000003,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_313_2,Please say both words aloud. Which one would you say?,94,comp_315_3,probably penicillin-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,256827.00000000023,-1,comp_-1_-1,256827.00000000023,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_129_2,Please say both words aloud. Which one would you say?,95,comp_131_3,probably ceramic-alicious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,258087.99999999974,-1,comp_-1_-1,258087.99999999974,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_309_2,Please say both words aloud. Which one would you say?,96,comp_310_3,probably meditation-thon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,259373.0000000005,-1,comp_-1_-1,259373.0000000005,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_193_2,Please say both words aloud. Which one would you say?,97,comp_193_3,definitely spaghetti-licious,0,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,260610.99999999988,-1,comp_-1_-1,260610.99999999988,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_281_2,Please say both words aloud. Which one would you say?,42,comp_281_3,definitely hero-thon,3,vowel
sr9014894,AKK8GB7UY4YAN,survey1,q_2_2,What is your age?,0,comp_3_3,26-35,3,
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,92759.99999999999,-1,comp_-1_-1,92759.99999999999,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_7_2,Are you a native speaker of English?,1,comp_7_3,Yes,0,
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,96072,-1,comp_-1_-1,96072,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_365_2,Please say both words aloud. Which one would you say?,2,comp_367_3,probably antidote-athon,2,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,102178.99999999997,-1,comp_-1_-1,102178.99999999997,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_357_2,Please say both words aloud. Which one would you say?,3,comp_358_3,probably valentine-thon,1,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,105389.00000000001,-1,comp_-1_-1,105389.00000000001,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_25_2,Please say both words aloud. Which one would you say?,4,comp_28_3,definitely champagne-alicious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,107899,-1,comp_-1_-1,107899,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_77_2,Please say both words aloud. Which one would you say?,5,comp_79_3,probably omelet-alicious,1,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,110581.00000000001,-1,comp_-1_-1,110581.00000000001,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_309_2,Please say both words aloud. Which one would you say?,6,comp_312_3,definitely meditation-athon,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,113053.99999999997,-1,comp_-1_-1,113053.99999999997,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_41_2,Please say both words aloud. Which one would you say?,7,comp_43_3,probably balloon-alicious,1,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,115955.00000000004,-1,comp_-1_-1,115955.00000000004,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_169_2,Please say both words aloud. Which one would you say?,8,comp_172_3,definitely nicotine-alicious,0,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,119019,-1,comp_-1_-1,119019,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_377_2,Please say both words aloud. Which one would you say?,9,comp_378_3,probably korea-thon,1,schwa
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,122500,-1,comp_-1_-1,122500,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_385_2,Please say both words aloud. Which one would you say?,10,comp_388_3,definitely spaghetti-athon,0,vowel
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,125330.00000000004,-1,comp_-1_-1,125330.00000000004,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_245_2,Please say both words aloud. Which one would you say?,11,comp_245_3,definitely marine-thon,0,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,130011.99999999994,-1,comp_-1_-1,130011.99999999994,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_321_2,Please say both words aloud. Which one would you say?,12,comp_321_3,definitely ceramic-thon,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,132559.99999999994,-1,comp_-1_-1,132559.99999999994,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_265_2,Please say both words aloud. Which one would you say?,13,comp_268_3,definitely patrick-athon,0,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,135290.99999999994,-1,comp_-1_-1,135290.99999999994,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_261_2,Please say both words aloud. Which one would you say?,14,comp_264_3,definitely office-athon,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,137861.99999999997,-1,comp_-1_-1,137861.99999999997,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_141_2,Please say both words aloud. Which one would you say?,15,comp_144_3,definitely eleven-alicious,0,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,195136.0000000001,-1,comp_-1_-1,195136.0000000001,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_53_2,Please say both words aloud. Which one would you say?,16,comp_56_3,definitely marine-alicious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,197484.00000000003,-1,comp_-1_-1,197484.00000000003,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_69_2,Please say both words aloud. Which one would you say?,17,comp_72_3,definitely office-alicious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,199662.99999999988,-1,comp_-1_-1,199662.99999999988,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_269_2,Please say both words aloud. Which one would you say?,18,comp_269_3,definitely omelet-thon,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,206726.99999999997,-1,comp_-1_-1,206726.99999999997,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_161_2,Please say both words aloud. Which one would you say?,19,comp_161_3,definitely hurricane-licious,0,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,209505.99999999997,-1,comp_-1_-1,209505.99999999997,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_49_2,Please say both words aloud. Which one would you say?,20,comp_49_3,definitely cologne-licious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,211784,-1,comp_-1_-1,211784,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_353_2,Please say both words aloud. Which one would you say?,21,comp_353_3,definitely hurricane-thon,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,213813.99999999997,-1,comp_-1_-1,213813.99999999997,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_181_2,Please say both words aloud. Which one would you say?,22,comp_181_3,definitely banana-licious,0,schwa
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,216213.0000000001,-1,comp_-1_-1,216213.0000000001,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_29_2,Please say both words aloud. Which one would you say?,23,comp_32_3,definitely cayenne-alicious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,218488.9999999999,-1,comp_-1_-1,218488.9999999999,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_105_2,Please say both words aloud. Which one would you say?,24,comp_106_3,probably anesthetic-licious,2,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,221119.00000000003,-1,comp_-1_-1,221119.00000000003,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_341_2,Please say both words aloud. Which one would you say?,25,comp_344_3,definitely asylum-athon,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,224886.0000000001,-1,comp_-1_-1,224886.0000000001,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_233_2,Please say both words aloud. Which one would you say?,26,comp_235_3,probably balloon-athon,2,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,227936.00000000003,-1,comp_-1_-1,227936.00000000003,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_93_2,Please say both words aloud. Which one would you say?,27,comp_96_3,definitely china-alicious,3,schwa
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,230852.99999999994,-1,comp_-1_-1,230852.99999999994,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_57_2,Please say both words aloud. Which one would you say?,28,comp_60_3,definitely decade-alicious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,233169.99999999997,-1,comp_-1_-1,233169.99999999997,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_113_2,Please say both words aloud. Which one would you say?,29,comp_113_3,definitely orthodonist-licious,0,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,236254.00000000003,-1,comp_-1_-1,236254.00000000003,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_225_2,Please say both words aloud. Which one would you say?,30,comp_225_3,definitely estate-thon,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,238197,-1,comp_-1_-1,238197,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_153_2,Please say both words aloud. Which one would you say?,31,comp_153_3,definitely silverware-licious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,240006.99999999994,-1,comp_-1_-1,240006.99999999994,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_173_2,Please say both words aloud. Which one would you say?,32,comp_173_3,definitely antidote-licious,3,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,242135.00000000012,-1,comp_-1_-1,242135.00000000012,-1,
sr9014894,AKK8GB7UY4YAN,survey1,q_209_2,Please say both words aloud. Which one would you say?,33,comp_211_3,probably berlin-athon,1,consonant
sr9014894,AKK8GB7UY4YAN,survey1,q_-1_-1,244767.9999999999,-1,comp_-1_-1,244767.9999999999,-1,
